name,author,rating,total_review,type,current_price,first_price,book_url,asin
SQL Server Concurrency,Kalen Delaney,4.3,7,Paperback,26.15,29.99,https://www.amazon.com//SQL-Server-Concurrency-Kalen-Delaney/dp/1906434913/ref=sr_1_198?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-198,1906434913
SQL Hacks: Tips & Tools for Digging Into Your Data,Part of: Hacks (62 books),4.3,18,Paperback,25.83,29.99,https://www.amazon.com//SQL-Hacks-Tips-Tools-Digging/dp/0596527993/ref=sr_1_199?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-199,0596527993
Joe Celko's SQL Programming Style (The Morgan Kaufmann Series in Data Management Systems),Part of: The Morgan Kaufmann Series in Data Management Systems (8 books),4.0,21,Paperback,38.14,45.95,https://www.amazon.com//Celkos-Programming-Kaufmann-Management-Systems/dp/0120887975/ref=sr_1_200?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-200,0120887975
"SQL Coding for Beginners: After work guide to start learning SQL on your own. Surprise yourself by discovering how to manage, analyze and manipulate data with simple tips and tricks.",Michail  Kölling,3.7,15,Kindle,0.00,0.00,https://www.amazon.com//SQL-Coding-Beginners-discovering-manipulate-ebook/dp/B08KTJF9XX/ref=sr_1_201?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-201,B08KTJF9XX
"The SQL Workshop: Learn to create, manipulate and secure data and manage relational databases with SQL",Frank Solomon,4.3,33,Paperback,30.99,30.99,https://www.amazon.com//SQL-Workshop-Interactive-Approach-Learning/dp/1838642358/ref=sr_1_202?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-202,1838642358
DB2 for the COBOL Programmer. Part 1: An Introductory Course,Steve Eckols,4.6,15,Paperback,,,https://www.amazon.com//DB2-COBOL-Programmer-Part-Introductory/dp/0911625593/ref=sr_1_203?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-203,0911625593
Pro SQL Server 2019 Administration: A Guide for the Modern DBA,Peter A. Carter,4.6,58,Paperback,44.50,54.99,https://www.amazon.com//Pro-SQL-Server-2019-Administration/dp/1484250885/ref=sr_1_204?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-204,1484250885
Oracle PL/SQL Language Pocket Reference: A Guide to Oracle's PL/SQL Language Fundamentals,Steven Feuerstein,4.4,54,Paperback,13.59,19.99,https://www.amazon.com//Oracle-SQL-Language-Pocket-Reference/dp/1491920009/ref=sr_1_205?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-205,1491920009
SQL Server 2019 Administration Inside Out,Part of: Inside Out (40 books),4.5,37,Paperback,59.99,59.99,https://www.amazon.com//SQL-Server-2019-Administration-Inside/dp/0135561086/ref=sr_1_206?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-206,0135561086
Access in easy steps: Illustrated using Access 2019,Part of: In Easy Steps (204 books),4.4,215,Paperback,14.69,15.99,https://www.amazon.com//Access-easy-steps-Mike-McGrath/dp/1840788232/ref=sr_1_207?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-207,1840788232
Protecting SQL Server Data,John Magnabosco,,0,Paperback,29.99,29.99,https://www.amazon.com//Protecting-Server-Data-John-Magnabosco/dp/1906434271/ref=sr_1_208?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-208,1906434271
"The Microsoft Office 365 Bible: The Most Updated and Complete Guide to Excel, Word, PowerPoint, Outlook, OneNote, OneDrive, Teams, Access, and Publisher from Beginners to Advanced",James Holler,5.0,699,Paperback,24.35,27.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0093338210FC9ZM95F8G&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Bible-PowerPoint%2Fdp%2FB0BPGMWG6L%2Fref%3Dsr_1_209_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-209-spons%26psc%3D1,B0BPGMWG6L
Python Programming for Beginners: 2 Books in 1 - The Ultimate Step-by-Step Guide To Learn Python Programming Quickly with Practical Exercises,Part of: Computer Programming (28 books),4.7,199,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0169332PEP6HAD33SM2&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FPython-Programming-Beginners-Step-Step%2Fdp%2FB0B7QPFY8K%2Fref%3Dsr_1_210_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-210-spons%26psc%3D1,B0B7QPFY8K
Learn PostgreSQL: Build and manage high-performance database solutions using PostgreSQL 12 and 13,Luca Ferrari,4.4,33,Paperback,44.99,44.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0442343JQ0HZWIZGIWJ&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FLearn-PostgreSQL-high-performance-database-solutions%2Fdp%2F183898528X%2Fref%3Dsr_1_211_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-211-spons%26psc%3D1,183898528X
"Microsoft Office 365: 11-In-1: The Definitive Illustrated Microsoft Office Guide. Master the Secrets of Word, Excel, Outlook, PowerPoint, Access, Teams, OneNote and OneDrive in Less Than 7 Days",Damon J. Burns,5.0,326,Paperback,19.99,19.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A04559671DGHJEA2HYCFF&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-11-Illustrated%2Fdp%2FB0BP41763H%2Fref%3Dsr_1_212_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-212-spons%26psc%3D1,B0BP41763H
"Learn T-SQL From Scratch: An Easy-to-Follow Guide for Designing, Developing, and Deploying Databases in the SQL Server and Writing T-SQL Queries Efficiently (English Edition)",Brahmanand Shukla,4.7,30,Paperback,29.95,29.95,https://www.amazon.com//Learn-T-SQL-Scratch-Easy-Follow/dp/9391392415/ref=sr_1_213?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-213,9391392415
From Zero To SQL In 20 Lessons: SQL Language For The Beginner,Carlos L Chacon,4.9,20,Paperback,9.99,9.99,https://www.amazon.com//Zero-SQL-20-Lessons-Language/dp/1530109264/ref=sr_1_214?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-214,1530109264
Joe Celko's Trees and Hierarchies in SQL for Smarties (The Morgan Kaufmann Series in Data Management Systems),Part of: The Morgan Kaufmann Series in Data Management Systems (8 books),4.1,28,Paperback,33.71,44.95,https://www.amazon.com//Hierarchies-Smarties-Kaufmann-Management-Systems/dp/0123877334/ref=sr_1_215?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-215,0123877334
"Microsoft Office 365 For Beginners: The 1# Crash Course From Beginners To Advanced. Easy Way to Master The Whole Suite in no Time | Excel, Word, PowerPoint, OneNote, OneDrive, Outlook, Teams & Access",Leonard J. Ledger,4.9,466,Paperback,20.97,20.97,https://www.amazon.com//Microsoft-Office-365-Beginners-PowerPoint/dp/B0BGSNXP88/ref=sr_1_216?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-216,B0BGSNXP88
"SQL: Simple and Effective Strategies to learn SQL Programming( SQL Development, SQL Programming, Learn SQL Fast, Programming Book-3)",Daniel Jones,4.0,1,Kindle,0.00,0.00,https://www.amazon.com//SQL-Effective-Strategies-Programming-Development-ebook/dp/B06XP691JM/ref=sr_1_217?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-217,B06XP691JM
SQL Run,Chris Fehily,5.0,1,Paperback,30.00,30.00,https://www.amazon.com//SQL-Run-Chris-Fehily/dp/1937842495/ref=sr_1_218?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-218,1937842495
Python Programming for Beginners: 2 Books in 1 - The Ultimate Step-by-Step Guide To Learn Python Programming Quickly with Practical Exercises,Part of: Computer Programming (28 books),4.7,199,Paperback,21.99,21.99,https://www.amazon.com//Python-Programming-Beginners-Step-Step/dp/B0B7QPFY8K/ref=sr_1_219?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-219,B0B7QPFY8K
"Programming: SQL: Programming Guide: Javascript and Coding: LEARN IN A DAY! (SQL, Wed Design, Java, Computer Programming, HTML, SQL, CSS)",Os Swift,4.1,40,Kindle,0.00,0.00,https://www.amazon.com//Programming-Javascript-Coding-Design-Computer-ebook/dp/B00XFH0RUI/ref=sr_1_220?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-220,B00XFH0RUI
Oracle SQL By Example,Alice Rischert,4.3,88,Paperback,56.00,69.99,https://www.amazon.com//Oracle-SQL-Example-Alice-Rischert/dp/0137142838/ref=sr_1_221?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-221,0137142838
Hands-On SQL Server 2019 Analysis Services: Design and query tabular and multi-dimensional models using Microsoft's SQL Server Analysis Services,Adam Jorgensen,4.5,18,Paperback,44.99,51.99,https://www.amazon.com//Hands-Server-Analysis-Services-multi-dimensional/dp/1800204760/ref=sr_1_222?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-222,1800204760
"SQL Server Database Programming with Java: Concepts, Designs and Implementations",Ying Bai,,0,Hardcover,59.99,59.99,https://www.amazon.com//Server-Database-Programming-Java-Implementations/dp/3030926869/ref=sr_1_223?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-223,3030926869
SQL Fundamentals,John Patrick,4.2,55,Paperback,69.99,69.99,https://www.amazon.com//SQL-Fundamentals-3rd-John-Patrick/dp/0137126026/ref=sr_1_224?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-224,0137126026
SQL [6 BOOKS in 1]: The Ultimate Beginner to Advanced Guide to Master SQL Quickly with Step-by-Step Practical Examples | Includes Interview Questions & Answers,Liam DeSantis,4.9,154,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08421189X9WPVZ5I4H5&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FSQL-BOOKS-Step-Step-Practical%2Fdp%2FB0BRQDYFL7%2Fref%3Dsr_1_225_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-225-spons%26psc%3D1,B0BRQDYFL7
SQL for Data Analytics: Perform efficient and fast data analysis with the power of SQL,Chad Knowles,4.9,194,Paperback,15.97,15.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A0492571P7LVKSU93F2O&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FSQL-Data-Analytics-efficient-analysis%2Fdp%2FB0BG5JN89K%2Fref%3Dsr_1_226_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-226-spons%26psc%3D1,B0BG5JN89K
Regression Analysis: An Intuitive Guide for Using and Interpreting Linear Models,Jim Frost,4.5,148,Paperback,24.99,24.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A093771331G1XR2BZS10S&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FRegression-Analysis-Intuitive-Interpreting-Linear%2Fdp%2F1735431184%2Fref%3Dsr_1_227_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-227-spons%26psc%3D1,1735431184
"Microsoft Office 365 for Beginners: 12 Books In 1. The Ultimate Guide to Master the Microsoft Suite the Quick & Easy Way | Including Excel, Word, PowerPoint, OneNote, OneDrive, Outlook, Teams and More",Jamie Keet,4.9,382,Paperback,21.99,21.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A047927126Q0MP82R5ZQK&qualifier=1675411695&id=8278800171740738&widgetName=sp_mtf&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BMT47B9L%2Fref%3Dsr_1_228_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411695%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-228-spons%26psc%3D1,B0BMT47B9L
Microsoft SQL Server 2012 T-SQL Fundamentals,Part of: Developer Reference (71 books),4.5,193,Paperback,33.56,49.99,https://www.amazon.com//Microsoft-Server-Fundamentals-Developer-Reference/dp/0735658145/ref=sr_1_229?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-229,0735658145
Joe Celko's SQL Puzzles and Answers (The Morgan Kaufmann Series in Data Management Systems),Joe Celko,4.0,15,Paperback,50.96,67.95,https://www.amazon.com//Puzzles-Answers-Kaufmann-Management-Systems/dp/0123735963/ref=sr_1_230?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-230,0123735963
97 Things Every Programmer Should Know: Collective Wisdom from the Experts,Kevlin Henney,4.2,184,Paperback,24.49,34.99,https://www.amazon.com//Things-Every-Programmer-Should-Know/dp/0596809484/ref=sr_1_231?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-231,0596809484
Sams Teach Yourself SQL in 24 Hours,Ryan Stephens,5.0,2,Paperback,30.36,39.99,https://www.amazon.com//SQL-Hours-Sams-Teach-Yourself/dp/0137543123/ref=sr_1_232?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-232,0137543123
70-761 Querying Data with Transact-SQL: MCSA SQL 2016 exam 70-761 (MCSA: SQL 2016 Book 1),Robert Van den Berg,4.3,3,Kindle,8.10,9.99,https://www.amazon.com//70-761-Querying-Data-Transact-SQL-MCSA-ebook/dp/B07J45DZ9F/ref=sr_1_233?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-233,B07J45DZ9F
SQL Server Execution Plans,Grant Fritchey,4.8,21,Kindle,9.99,9.99,https://www.amazon.com//Server-Execution-Plans-Grant-Fritchey-ebook/dp/B00CXWRFQA/ref=sr_1_234?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-234,B00CXWRFQA
"SQL & NoSQL Databases: Models, Languages, Consistency Options and Architectures for Big Data Management",Andreas Meier,4.2,13,Paperback,59.99,59.99,https://www.amazon.com//SQL-NoSQL-Databases-Consistency-Architectures/dp/3658245484/ref=sr_1_235?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-235,3658245484
The MySQL Workshop: A practical guide to working with data and managing databases with MySQL,Thomas Pettit,4.8,11,Paperback,29.99,29.99,https://www.amazon.com//MySQL-Workshop-Interactive-Approach-Learning/dp/1839214902/ref=sr_1_236?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-236,1839214902
MDX with Microsoft SQL Server 2008 R2 Analysis Services Cookbook,Tomislav Piasevoli,4.3,12,Kindle,30.99,49.99,https://www.amazon.com//Microsoft-Server-Analysis-Services-Cookbook-ebook/dp/B005HIK89S/ref=sr_1_237?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-237,B005HIK89S
SQL: The Ultimate Expert Guide To Learn SQL Programming Step-by-Step (Computer Programming),Part of: Computer Programming (28 books),4.8,6,Kindle,0.00,0.00,https://www.amazon.com//SQL-Ultimate-Programming-Step-Step-ebook/dp/B0B1WVHDRH/ref=sr_1_238?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-238,B0B1WVHDRH
Beginning SQL,Paul Wilton,4.1,26,Paperback,39.99,39.99,https://www.amazon.com//Beginning-SQL-Paul-Wilton/dp/0764577328/ref=sr_1_239?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-239,0764577328
"PySpark SQL Recipes: With HiveQL, Dataframe and Graphframes",Raju Kumar Mishra,2.5,7,Paperback,31.22,39.99,https://www.amazon.com//PySpark-SQL-Recipes-Dataframe-Graphframes/dp/148424334X/ref=sr_1_240?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-240,148424334X
Troubleshooting SQL Server - A Guide for the Accidental DBA,Jonathan Kehayias,4.0,26,Paperback,35.99,35.99,https://www.amazon.com//Troubleshooting-SQL-Server-Guide-Accidental/dp/1906434786/ref=sr_1_241?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-241,1906434786
Beginning SQL Server Reporting Services,Kathi Kellenberger,4.4,23,Paperback,59.99,59.99,https://www.amazon.com//Beginning-SQL-Server-Reporting-Services/dp/1484219899/ref=sr_1_242?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-242,1484219899
"Mastering PostgreSQL 13: Build, administer, and maintain database applications efficiently with PostgreSQL 13, 4th Edition",Hans-Jurgen Schonig,4.2,38,Paperback,41.99,41.99,https://www.amazon.com//Mastering-PostgreSQL-administer-applications-efficiently/dp/1800567499/ref=sr_1_243?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-243,1800567499
Practical MDX Queries: For Microsoft SQL Server Analysis Services 2008,Art Tennick,4.2,30,Paperback,36.27,60.00,https://www.amazon.com//Practical-MDX-Queries-Microsoft-Analysis/dp/0071713360/ref=sr_1_244?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-244,0071713360
"Introducing Microsoft SQL Server 2016: Mission-Critical Applications, Deeper Insights, Hyperscale Cloud",Denny Cherry,4.2,377,Kindle,0.00,0.00,https://www.amazon.com//Introducing-Microsoft-Server-2016-Mission-Critical-ebook/dp/B01IPIUTQI/ref=sr_1_245?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-245,B01IPIUTQI
MS ACCESS 2016 SQL COMPREHENSIVE,Dr. Pindaro E Demertzoglou,4.8,11,Paperback,44.95,44.95,https://www.amazon.com//MS-ACCESS-2016-SQL-COMPREHENSIVE/dp/0988330091/ref=sr_1_246?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-246,0988330091
"Python Crash Course, 2nd Edition: A Hands-On, Project-Based Introduction to Programming",Eric Matthes,4.7,7906,Paperback,21.99,39.95,https://www.amazon.com//Python-Crash-Course-2nd-Edition/dp/1593279280/ref=sr_1_247?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-247,1593279280
Creating SQL Queries Using MySQL Made Easy (SQL Series),Part of: SQL Series (5 books),,0,Paperback,29.95,29.95,https://www.amazon.com//Creating-Queries-Using-MySQL-Made/dp/1935208454/ref=sr_1_248?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-248,1935208454
A Guide to the SQL Standard: A User's Guide to the Standard Database Language SQL,C. J. Date,4.1,18,Paperback,,,https://www.amazon.com//Guide-SQL-Standard-4th/dp/0201964260/ref=sr_1_249?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-249,0201964260
Professional Microsoft SQL Server Analysis Services 2008 with MDX,Sivakumar Harinath,4.1,13,Paperback,,,https://www.amazon.com//Professional-Microsoft-Server-Analysis-Services/dp/0470247983/ref=sr_1_250?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-250,0470247983
SQL Database Programming,Chris Fehily,4.7,46,Kindle,20.00,30.00,https://www.amazon.com//SQL-Database-Programming-Chris-Fehily-ebook/dp/B00FHKZX5U/ref=sr_1_251?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-251,B00FHKZX5U
"SQL in easy steps: for web developers, programmers & students",Part of: In Easy Steps (204 books),4.6,79,Kindle,9.99,9.99,https://www.amazon.com//SQL-easy-steps-developers-programmers-ebook/dp/B00KCXBZ22/ref=sr_1_252?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411695&sprefix=sql+b%2Caps%2C498&sr=8-252,B00KCXBZ22
"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",Mark Reed,4.5,284,Paperback,24.69,25.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A1024232A6BCWAIDU40C&qualifier=1675411708&id=2309973875063014&widgetName=sp_atf_next&url=%2FSQL-Intermediate-Programming-Practical-Exercises%2Fdp%2FB0B5MM3RMK%2Fref%3Dsr_1_241_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411708%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-241-spons%26psc%3D1,B0B5MM3RMK
Python Programming and SQL: 5 books in 1 - The #1 Coding Course from Beginner to Advanced. Learn it Well & Fast (2023),Part of: Computer Programming (28 books),5.0,123,Paperback,36.99,36.99,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0903029O1FVHGNGEA84&qualifier=1675411708&id=2309973875063014&widgetName=sp_atf_next&url=%2FPython-Programming-SQL-Beginner-Advanced%2Fdp%2FB0BRYWKKVJ%2Fref%3Dsr_1_242_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411708%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-242-spons%26psc%3D1,B0BRYWKKVJ
"Microsoft Office 365 For Beginners: The 1# Crash Course From Beginners To Advanced. Easy Way to Master The Whole Suite in no Time | Excel, Word, PowerPoint, OneNote, OneDrive, Outlook, Teams & Access",Leonard J. Ledger,4.9,466,Paperback,20.97,20.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A095594414G465SGQ2KVK&qualifier=1675411708&id=2309973875063014&widgetName=sp_atf_next&url=%2FMicrosoft-Office-365-Beginners-PowerPoint%2Fdp%2FB0BGSNXP88%2Fref%3Dsr_1_243_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411708%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-243-spons%26psc%3D1,B0BGSNXP88
"The Microsoft Office 365 Bible: The Most Updated and Complete Guide to Excel, Word, PowerPoint, Outlook, OneNote, OneDrive, Teams, Access, and Publisher from Beginners to Advanced",James Holler,5.0,699,Paperback,24.35,27.97,https://www.amazon.com//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0093338210FC9ZM95F8G&qualifier=1675411708&id=2309973875063014&widgetName=sp_atf_next&url=%2FMicrosoft-Office-365-Bible-PowerPoint%2Fdp%2FB0BPGMWG6L%2Fref%3Dsr_1_244_sspa%3Fcrid%3DGNW0L9FR9XFO%26keywords%3DSQL%2Bbook%26qid%3D1675411708%26sprefix%3Dsql%2Bb%252Caps%252C498%26sr%3D8-244-spons%26psc%3D1,B0BPGMWG6L
Securing SQL Server: Protecting Your Database from Attackers,Denny Cherry,3.1,6,Kindle,35.59,49.95,https://www.amazon.com//Securing-SQL-Server-Protecting-Attackers-ebook/dp/B00XBYX8M4/ref=sr_1_245?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411708&sprefix=sql+b%2Caps%2C498&sr=8-245,B00XBYX8M4
Database Design and SQL for DB2,James Cooper,3.4,4,Paperback,70.37,79.95,https://www.amazon.com//Database-Design-SQL-James-Cooper/dp/1583473572/ref=sr_1_246?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411708&sprefix=sql+b%2Caps%2C498&sr=8-246,1583473572
Beginning T-SQL,Kathi Kellenberger,4.3,27,Paperback,49.99,49.99,https://www.amazon.com//Beginning-T-SQL-Kathi-Kellenberger/dp/1484200470/ref=sr_1_247?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411708&sprefix=sql+b%2Caps%2C498&sr=8-247,1484200470
"SQL FOR BEGINNERS: THE FUNDAMENTAL LANGUAGE FOR DATA SCIENCE TO MASTERING DATABASES. AN ESSENTIAL GUIDE YOU CAN’T MISS TO LEARN SQL IN 7 DAYS OR LESS, WITH HANDS-ON PROJECTS.",ERICK THOMPSON,3.7,9,Paperback,13.99,13.99,https://www.amazon.com//SQL-BEGINNERS-FUNDAMENTAL-DATABASES-HANDS/dp/B08KGT7GG2/ref=sr_1_248?crid=GNW0L9FR9XFO&keywords=SQL+book&qid=1675411708&sprefix=sql+b%2Caps%2C498&sr=8-248,B08KGT7GG2
